	> Not Fade Away					
E:	And We Bid You Goodnight					
1990/03/14	Grateful Dead	Capital Centre		Landover	MD	(last Loose Lucy 10/19/74; released as Spring 1990 (The Other One) Box Set)
I:	Cold Rain & Snow					
	Feel Like A Stranger					
	Never Trust A Woman					
	Mama Tried					
	> Big River					
	Loose Lucy					
	Stuck Inside Of Mobile					
	Row Jimmy					
	Let It Grow					
II:	Crazy Fingers					
	> Playin' In The Band					
	> Uncle John's Band					
	> Jam					
	> Drums					
	> Space					
	> Dear Mr. Fantasy					
	> I Need A Miracle					
	> Black Peter					
	> Turn On Your Lovelight					
E:	Black Muddy River					
1990/03/15	Grateful Dead	Capital Centre		Landover	MD	(last Easy To Love You 9/3/80; last Revolution 11/8/85; released as Terrapin Station Limited Edition)
I:	Jack Straw					
	> Sugaree					
	Easy To Love You					
	Walkin' Blues					
	Althea					
	Just Like Tom Thumb's Blues					
	Tennessee Jed					
	Cassidy					
	> Don't Ease Me In					
II:	China Cat Sunflower					
	> I Know You Rider					
	Samson & Delilah					
	> Terrapin Station					
	> Jam					
	> Drums					
	> Space					
	> I Will Take You Home					
	> Wharf Rat					
	> Throwing Stones					
	> Not Fade Away					
E:	Revolution					
1990/03/16	Grateful Dead	Capital Centre		Landover	MD	(last Black Throated Wind 10/19/74; released as Spring 1990 Box Set)
I:	Let The Good Times Roll					
	Touch Of Grey					
	Minglewood Blues					
	Peggy-O					
	Queen Jane Approximately					
	Loser					
	Black Throated Wind					
	Bird Song					
	Blow Away					
II:	Scarlet Begonias					
	> Estimated Prophet					
	> Ship Of Fools					
	> Women Are Smarter					
	> Jam					
	> Drums					
	> Space					
	> The Other One					
	> Stella Blue					
	> Sugar Magnolia					
E:	The Last Time					
1990/03/18	Grateful Dead	Hartford Civic Center		Hartford	CT	(released as Spring 1990 (The Other One) Box Set)
I:	Shakedown Street					
	> Little Red Rooster					
	Stagger Lee					
	Me & My Uncle					
	> Mexicali Blues					
	Friend Of The Devil					
	Just A Little Light					
	When I Paint My Masterpiece					
	Ramble On Rose					
	The Music Never Stopped					
II:	Iko Iko					
	Looks Like Rain					
	He's Gone					
	> Truckin'					
	> Spoonful					
	> Drums					
	> Space					
	> The Wheel					
	> All Along The Watchtower					
	> Morning Dew					
E:	U.S. Blues					
1990/03/19	Grateful Dead	Hartford Civic Center		Hartford	CT	(released as Spring 1990 Box Set)
I:	Hell In A Bucket					
	Bertha					
	We Can Run					
	Jack-A-Roe					
	Picasso Moon					
	Brown-Eyed Women					
	It's All Over Now					
	> Deal					
II:	Box Of Rain					
	Foolish Heart					
	> Playin' In The Band					
	> Eyes Of The World					
	> Drums					
	> Space					
	> China Doll					
	> Gimme Some Lovin'					
	> Goin' Down The Road					
	> Around & Around					
E:	Brokedown Palace					
1990/03/21	Grateful Dead	Copps Coliseum		Hamilton	ON	(released as Spring 1990 (The Other One) Box Set)
I:	Mississippi Half-Step					
	Minglewood Blues					
	Far From Me					
	Queen Jane Approximately					
	Loose Lucy					
	Victim Or The Crime					
	> Standing On The Moon					
	> Promised Land					
II:	Hey Pocky Way					
	Crazy Fingers					
	> Cumberland Blues					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Wharf Rat					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	Knockin' On Heaven's Door					
1990/03/22	Grateful Dead	Copps Coliseum		Hamilton	ON	(final performance of Believe It Or Not; released as Spring 1990 Box Set)
I:	Feel Like A Stranger					
	West L.A. Fadeaway					
	Easy To Love You					
	Beat It On Down The Line					
	It Must Have Been The Roses					
	The Last Time					
	Picasso Moon					
	Don't Ease Me In					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Samson & Delilah					
	Believe It Or Not					
	Truckin'					
	> Drums					
	> Space					
	> The Other One					
	> Hey Jude					
	> Dear Mr. Fantasy					
	> Hey Jude Coda					
	> Sugar Magnolia					
E:	It's All Over Now Baby Blue					
1990/03/24	Grateful Dead	Knickerbocker Arena		Albany	NY	(portions released as Dozin' At The Knick)
I:	Let The Good Times Roll					
	> Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Walkin' Blues					
	Loser					
	Desolation Row					
	Tennessee Jed					
	> One More Saturday Night					
II:	Playin' In The Band					
	> Uncle John's Band					
	> Terrapin Station					
	> Mind Left Body Jam					
	> Drums					
	> Space					
	> The Wheel					
	> All Along The Watchtower					
	> Stella Blue					
	> Not Fade Away					
E:	And We Bid You Goodnight					
1990/03/25	Grateful Dead	Knickerbocker Arena		Albany	NY	(released as Spring 1990 (The Other One) Box Set; portions also released as Dozin' At The Knick)
I:	Greatest Story Ever Told					
	> Touch Of Grey					
	Wang Dang Doodle					
	Never Trust A Woman					
	Jack-A-Roe					
	When I Paint My Masterpiece					
	Bird Song					
	Let It Grow					
II:	Eyes Of The World					
	> Samson & Delilah					
	> Crazy Fingers					
	> Truckin'					
	> Spoonful					
	> Drums					
	> Space					
	> I Will Take You Home					
	> Goin' Down The Road					
	> Black Peter					
	> Around & Around					
E:	Quinn The Eskimo					
1990/03/26	Grateful Dead	Knickerbocker Arena		Albany	NY	(final performance of Built To Last; released as Spring 1990 Box Set; portions also released as Dozin' At The Knick)
I:	Hell In A Bucket					
	Dupree's Diamond Blues					
	Just A Little Light					
	Black Throated Wind					
	Big Railroad Blues					
	Picasso Moon					
	Row Jimmy					
	Blow Away					
II:	Built To Last					
	Victim Or The Crime					
	> China Cat Sunflower					
	> I Know You Rider					
	> Women Are Smarter					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Dear Mr. Fantasy					
	> Gimme Some Lovin'					
	> Morning Dew					
E:	Brokedown Palace					
1990/03/28	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(first performance of The Weight, final performance of Revolution; released as Spring 1990 (The Other One) Box Set)
I:	Cold Rain & Snow					
	> Minglewood Blues					
	Easy To Love You					
	High Time					
	Queen Jane Approximately					
	Loose Lucy					
	Cassidy					
	> Deal					
II:	Foolish Heart					
	> Looks Like Rain					
	> Cumberland Blues					
	> The Weight					
	Hey Pocky Way					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Good Lovin'					
E:	Revolution					
1990/03/29	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(*w/Branford Marsalis; released as Spring 1990 (The Other One) Box Set; also released as Wake Up To Find Out: Nassau Coliseum 3/29/90 )
I:	Jack Straw					
	> Bertha					
	We Can Run					
	Ramble On Rose					
	When I Paint My Masterpiece					
	Bird Song*					
	> Promised Land					
II:	Eyes Of The World*					
	> Estimated Prophet*					
	> Dark Star*					
	> Drums					
	> Space*					
	> Dark Star*					
	> The Wheel*					
	> Throwing Stones*					
	> Turn On Your Lovelight*					
E:	Knockin' On Heaven's Door					
1990/03/30	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(released as Spring 1990 Box Set)
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Little Red Rooster					
	Dire Wolf					
	It's All Over Now					
	Just Like Tom Thumb's Blues					
	Picasso Moon					
	Don't Ease Me In					
II:	Iko Iko					
	Playin' In The Band					
	> China Doll					
	> Uncle John's Band					
	> Terrapin Station					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Gimme Some Lovin'					
	> Standing On The Moon					
	> Not Fade Away					
E:	Attics Of My Life					
1990/04/01	Grateful Dead	The Omni		Atlanta	GA	(released as Spring 1990 (The Other One) Box Set)
I:	Touch Of Grey					
	> Walkin' Blues					
	Just A Little Light					
	Candyman					
	Me & My Uncle					
	> Big River					
	Althea					
	Victim Or The Crime					
	> To Lay Me Down					
	> The Music Never Stopped					
II:	China Cat Sunflower					
	> I Know You Rider					
	Ship Of Fools					
	> Women Are Smarter					
	> Drums					
	> Space					
	> Dear Mr. Fantasy					
	> Hey Jude Coda					
	> Truckin'					
	> Stella Blue					
	> Sugar Magnolia					
E:	It's All Over Now Baby Blue					
1990/04/02	Grateful Dead	The Omni		Atlanta	GA	(final performance of Death Don't Have No Mercy; released as Spring 1990 Box Set)
I:	Feel Like A Stranger					
	Mississippi Half-Step					
	> The Weight					
	Queen Jane Approximately					
	Easy To Love You					
	Brown-Eyed Women					
	Let It Grow					
II:	Foolish Heart					
	> Looks Like Rain					
	> He's Gone					
	> The Last Time					
	> Drums					
	> Space					
	> The Other One					
	> Death Don't Have No Mercy					
	> Around & Around					
	> Good Lovin'					
E:	Black Muddy River					
1990/04/03	Grateful Dead	The Omni		Atlanta	GA	(released as Spring 1990 (The Other One) Box Set)
I:	Shakedown Street					
	Hell In A Bucket					
	> Sugaree					
	We Can Run					
	When I Paint My Masterpiece					
	Row Jimmy					
	Picasso Moon					
	> Tennessee Jed					
	> Promised Land					
II:	Estimated Prophet					
	> Scarlet Begonias					
	> Crazy Fingers					
	> Playin' In The Band					
	> Drums					
	> Space					
	> I Will Take You Home					
	> Goin' Down The Road					
	> Throwing Stones					
	> Not Fade Away					
E:	And We Bid You Goodnight					
1990/05/05	Grateful Dead	Soccer Field	Cal State Dominguez Hills	Carson	CA	
I:	Let The Good Times Roll					
	The Race Is On					
	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Queen Jane Approximately					
	Loser					
	Me & My Uncle					
	> Mexicali Blues					
	Loose Lucy					
	One More Saturday Night					
II:	Truckin'					
	> Crazy Fingers					
	> Playin' In The Band					
	> Uncle John's Band					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Dear Mr. Fantasy					
	> Goin' Down The Road					
	> Around & Around					
E:	Touch Of Grey					
1990/05/06	Grateful Dead	Soccer Field	Cal State Dominguez Hills	Carson	CA	
I:	Mississippi Half-Step					
	> Feel Like A Stranger					
	Easy To Love You					
	West L.A. Fadeaway					
	When I Paint My Masterpiece					
	Candyman					
	Victim Or The Crime					
	> Foolish Heart					
II:	Iko Iko					
	Samson & Delilah					
	The Weight					
	Blow Away					
	Terrapin Station					
	> Drums					
	> Space					
	> The Other One					
	> Standing On The Moon					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	The Last Time					
1990/06/08	Grateful Dead	Cal Expo Amphitheatre		Sacramento	CA	(Rex Foundation benefit)
I:	Cold Rain & Snow					
	Walkin' Blues					
	Easy To Love You					
	Jack-A-Roe					
	Queen Jane Approximately					
	High Time					
	It's All Over Now					
	Bird Song					
II:	Uncle John's Band					
	> China Cat Sunflower					
	> I Know You Rider					
	Estimated Prophet					
	> Foolish Heart					
	> Drums					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Black Peter					
	> Sugar Magnolia					
E:	U.S. Blues					
1990/06/09	Grateful Dead	Cal Expo Amphitheatre		Sacramento	CA	(Rex Foundation benefit)
I:	Let The Good Times Roll					
	Feel Like A Stranger					
	Peggy-O					
	Me & My Uncle					
	> Mexicali Blues					
	Loser					
	When I Paint My Masterpiece					
	Loose Lucy					
	Cassidy					
	> Don't Ease Me In					
II:	Victim Or The Crime					
	> Touch Of Grey					
	> Looks Like Rain					
	> Terrapin Station					
	> Drums					
	> Space					
	> Dear Mr. Fantasy					
	> Hey Jude Coda					
	> All Along The Watchtower					
	> Stella Blue					
	> Turn On Your Lovelight					
E:	Black Muddy River					
1990/06/10	Grateful Dead	Cal Expo Amphitheatre		Sacramento	CA	(Rex Foundation benefit)
I:	Bertha					
	Jack Straw					
	Dire Wolf					
	Wang Dang Doodle					
	Row Jimmy					
	Picasso Moon					
	Tennessee Jed					
	> Promised Land					
II:	Box Of Rain					
	Eyes Of The World					
	> Playin' In The Band					
	> Crazy Fingers					
	> Jam					
	> Drums					
	> Space					
	> Gimme Some Lovin'					
	> Standing On The Moon					
	> Throwing Stones					
	> Not Fade Away					
E:	The Last Time					
1990/06/15	Grateful Dead	Shoreline Amphitheatre		Mountain View	CA	
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Minglewood Blues					
	Just A Little Light					
	Stagger Lee					
	Desolation Row					
	Ramble On Rose					
	Hell In A Bucket					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Blow Away					
	> Women Are Smarter					
	> He's Gone					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Around & Around					
E:	Knockin' On Heaven's Door					
1990/06/16	Grateful Dead	Shoreline Amphitheatre		Mountain View	CA	
I:	Let The Good Times Roll					
	> Truckin'					
	> Touch Of Grey					
	Mama Tried					
	> Big River					
	Friend Of The Devil					
	Cassidy					
	Big Boss Man					
	One More Saturday Night					
II:	China Cat Sunflower					
	> I Know You Rider					
	> We Can Run					
	Estimated Prophet					
	> Terrapin Station					
	> Jam					
	> Drums					
	> Space					
	> China Doll					
	> Sugar Magnolia					
E:	It's All Over Now Baby Blue					
1990/06/17	Grateful Dead	Shoreline Amphitheatre		Mountain View	CA	
I:	Shakedown Street					
	> Little Red Rooster					
	Jack-A-Roe					
	Easy To Love You					
	Queen Jane Approximately					
	Bird Song					
	> Promised Land					
II:	Iko Iko					
	Picasso Moon					
	Ship Of Fools					
	Playin' In The Band					
	> Eyes Of The World					
	> Drums					
	> Space					
	> I Will Take You Home					
	> I Need A Miracle					
	> Stella Blue					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	The Weight					
1990/06/23	Grateful Dead	Autzen Stadium	University of Oregon	Eugene	OR	(Little Feat opened; released as Dave's Picks v. 44)
I:	Feel Like A Stranger					
	West L.A. Fadeaway					
	Me & My Uncle					
	> Cumberland Blues					
	Far From Me					
	They Love Each Other					
	Cassidy					
	Tennessee Jed					
	> Promised Land					
II:	Eyes Of The World					
	> Looks Like Rain					
	> Crazy Fingers					
	> Playin' In The Band					
	> Uncle John's Band					
	> Playin' Reprise					
	> Drums					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Morning Dew					
E:	One More Saturday Night					
1990/06/24	Grateful Dead	Autzen Stadium	University of Oregon	Eugene	OR	(Little Feat opened)
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	When I Paint My Masterpiece					
	Loose Lucy					
	Just A Little Light					
	Picasso Moon					
	Candyman					
	Let It Grow					
II:	Foolish Heart					
	> Women Are Smarter					
	> Standing On The Moon					
	Box Of Rain					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Sugar Magnolia					
E:	Brokedown Palace					
1990/07/04	Grateful Dead	Sandstone Amphitheatre		Bonner Springs	KS	
I:	Cold Rain & Snow					
	> Walkin' Blues					
	Mississippi Half-Step					
	Queen Jane Approximately					
	Loose Lucy					
	It's All Over Now					
	Loser					
	> Promised Land					
II:	Victim Or The Crime					
	> Foolish Heart					
	> Just A Little Light					
	> Scarlet Begonias					
	> Fire On The Mountain					
	> Drums					
	> Space					
	> The Wheel					
	> Gimme Some Lovin'					
	> Stella Blue					
	> Sugar Magnolia					
E:	U.S. Blues					
1990/07/06	Grateful Dead	Cardinal Stadium		Louisville	KY	(Bruce Hornsby and the Range opened)
I:	Hell In A Bucket					
	> Sugaree					
	Easy To Love You					
	Peggy-O					
	Desolation Row					
	West L.A. Fadeaway					
	Picasso Moon					
	Ramble On Rose					
	The Music Never Stopped					
II:	China Cat Sunflower					
	> I Know You Rider					
	> Women Are Smarter					
	> Standing On The Moon					
	> He's Gone					
	> Jam					
	> Drums					
	> Space					
	> Truckin'					
	> Wharf Rat					
	> Goin' Down The Road					
	> Around & Around					
E:	It's All Over Now Baby Blue					
1990/07/08	Grateful Dead	Three Rivers Stadium		Pittsburgh	PA	(Crosby, Stills and Nash opened)
I:	Touch Of Grey					
	> Greatest Story Ever Told					
	Jack-A-Roe					
	Minglewood Blues					
	Row Jimmy					
	Mama Tried					
	> Mexicali Blues					
	Just Like Tom Thumb's Blues					
	Let It Grow					
II:	Samson & Delilah					
	> Eyes Of The World					
	> Estimated Prophet					
	> Terrapin Station					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Wang Dang Doodle					
	> Black Peter					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	Knockin' On Heaven's Door					
1990/07/10	Grateful Dead	Carter-Finley Stadium		Raleigh	NC	(*w/Bruce Hornsby; Bruce Hornsby and the Range opened)
I:	Jack Straw*					
	Loser					
	We Can Run					
	Me & My Uncle					
	> Big River					
	Friend Of The Devil*					
	When I Paint My Masterpiece*					
	Bird Song*					
	> Promised Land*					
II:	Iko Iko*					
	Playin' In The Band*					
	> Uncle John's Band*					
	> Playin' Jam					
	> Drums					
	> Space					
	> The Other One					
	> Stella Blue					
	> Not Fade Away					
E:	Brokedown Palace					
1990/07/12	Grateful Dead	Robert F. Kennedy Stadium		Washington	DC	(New Bohemians opened; final Hey Jude Coda)
I:	Let The Good Times Roll					
	Feel Like A Stranger					
	Bertha					
	Just A Little Light					
	Queen Jane Approximately					
	Stagger Lee					
	Cassidy					
	Tennessee Jed					
	> The Music Never Stopped					
II:	Box Of Rain					
	> Victim Or The Crime					
	> Foolish Heart					
	> Dark Star					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Dear Mr. Fantasy					
	> Hey Jude Coda					
	> Touch Of Grey					
E:	The Weight					
1990/07/14	Grateful Dead	Foxboro Stadium		Foxboro	MA	(New Bohemians opened)
I:	Shakedown Street					
	Walkin' Blues					
	Far From Me					
	Candyman					
	Stuck Inside Of Mobile					
	Ramble On Rose					
	One More Saturday Night					
II:	Eyes Of The World					
	> Estimated Prophet					
	> Crazy Fingers					
	> Uncle John's Band					
	> Drums					
	> Space					
	> I Will Take You Home					
	> I Need A Miracle					
	> Goin' Down The Road					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	The Last Time					
	> And We Bid You Goodnight					
1990/07/16	Grateful Dead	Rich Stadium		Orchard Park	NY	(Crosby, Stills and Nash opened)
I:	Hell In A Bucket					
	Mississippi Half-Step					
	Blow Away					
	Mama Tried					
	> Mexicali Blues					
	Loose Lucy					
	It's All Over Now					
	High Time					
	Let It Grow					
	> Don't Ease Me In					
II:	Sugar Magnolia					
	> Scarlet Begonias					
	> Women Are Smarter					
	Ship Of Fools					
	Truckin'					
	> Jam					
	> Drums					
	> Space					
	> The Wheel					
	> Gimme Some Lovin'					
	> Wharf Rat					
	> Around & Around					
	> Sunshine Daydream					
E:	Brokedown Palace					
1990/07/18	Grateful Dead	Deer Creek Music Center		Noblesville	IN	(released as Dave's Picks v. 40)
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Minglewood Blues					
	Easy To Love You					
	Peggy-O					
	When I Paint My Masterpiece					
	Brown-Eyed Women					
	Cassidy					
	Deal					
II:	China Cat Sunflower					
	> I Know You Rider					
	> Looks Like Rain					
	Terrapin Station					
	> Jam					
	> Drums					
	> Space					
	> The Other One					
	> Morning Dew					
E:	The Weight					
1990/07/19	Grateful Dead	Deer Creek Music Center		Noblesville	IN	(released as Dave's Picks v. 40)
I:	Jack Straw					
	They Love Each Other					
	Desolation Row					
	Row Jimmy					
	Picasso Moon					
	Althea					
	> Promised Land					
II:	Victim Or The Crime					
	> Foolish Heart					
	> Playin' In The Band					
	> China Doll					
	> Uncle John's Band					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Black Peter					
	> Not Fade Away					
E:	U.S. Blues					
1990/07/21	Grateful Dead	World Music Theatre		Tinley Park	IL	
I:	Touch Of Grey					
	> Greatest Story Ever Told					
	Jack-A-Roe					
	Walkin' Blues					
	Friend Of The Devil					
	Just A Little Light					
	Queen Jane Approximately					
	Bird Song					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Playin' In The Band					
	> He's Gone					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Crazy Fingers					
	> Dear Mr. Fantasy					
	> Playin' Reprise					
	> One More Saturday Night					
E:	Quinn The Eskimo					
1990/07/22	Grateful Dead	World Music Theatre		Tinley Park	IL	
I:	Box Of Rain					
	Feel Like A Stranger					
	Loser					
	Beat It On Down The Line					
	West L.A. Fadeaway					
	When I Paint My Masterpiece					
	Far From Me					
	Tennessee Jed					
	Hell In A Bucket					
II:	Samson & Delilah					
	Hey Pocky Way					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Space					
	> The Wheel					
	> Gimme Some Lovin'					
	> Stella Blue					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	Knockin' On Heaven's Door					
1990/07/23	Grateful Dead	World Music Theatre		Tinley Park	IL	(Brent Mydland dies from an overdose 3 days later, at age 37)
I:	Cold Rain & Snow					
	Picasso Moon					
	Never Trust A Woman					
	Stagger Lee					
	Cassidy					
	Truckin'					
	> Nobody's Jam					
	> Smokestack Lightning					
II:	Victim Or The Crime					
	> Foolish Heart					
	> Women Are Smarter					
	Terrapin Station					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Standing On The Moon					
	> Around & Around					
	> Good Lovin'					
E:	The Weight					
1990/09/07	Grateful Dead	Richfield Coliseum		Richfield	OH	(Vince Welnick's first show)
I:	Cold Rain & Snow					
	> Walkin' Blues					
	Ramble On Rose					
	Me & My Uncle					
	> Big River					
	Althea					
	When I Paint My Masterpiece					
	Bird Song					
	Picasso Moon					
	U.S. Blues					
II:	China Cat Sunflower					
	> I Know You Rider					
	Truckin'					
	> Crazy Fingers					
	> Playin' In The Band					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Black Peter					
	> Turn On Your Lovelight					
E:	Knockin' On Heaven's Door					
1990/09/08	Grateful Dead	Richfield Coliseum		Richfield	OH	
I:	Hell In A Bucket					
	Sugaree					
	Minglewood Blues					
	Friend Of The Devil					
	Queen Jane Approximately					
	Loser					
	Cassidy					
	> Deal					
II:	Eyes Of The World					
	> Estimated Prophet					
	> Terrapin Station					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Throwing Stones					
	> Not Fade Away					
E:	One More Saturday Night					
1990/09/10	Grateful Dead	The Spectrum		Philadelphia	PA	
I:	Shakedown Street					
	Little Red Rooster					
	Peggy-O					
	Mama Tried					
	> Mexicali Blues					
	Row Jimmy					
	Stuck Inside Of Mobile					
	Foolish Heart					
	> Promised Land					
II:	Victim Or The Crime					
	> Scarlet Begonias					
	> Fire On The Mountain					
	> Women Are Smarter					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Sugar Magnolia					
E:	U.S. Blues					
1990/09/11	Grateful Dead	The Spectrum		Philadelphia	PA	
I:	Jack Straw					
	Bertha					
	> Greatest Story Ever Told					
	Candyman					
	Queen Jane Approximately					
	Brown-Eyed Women					
	It's All Over Now					
	Tennessee Jed					
	Hell In A Bucket					
II:	China Cat Sunflower					
	> I Know You Rider					
	Looks Like Rain					
	> He's Gone					
	> Spoonful					
	> Jam					
	> Drums					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Black Peter					
	> Around & Around					
E:	Knockin' On Heaven's Door					
1990/09/12	Grateful Dead	The Spectrum		Philadelphia	PA	
I:	Mississippi Half-Step					
	> Walkin' Blues					
	They Love Each Other					
	Me & My Uncle					
	> Big River					
	High Time					
	When I Paint My Masterpiece					
	Althea					
	Let It Grow					
II:	Iko Iko					
	Playin' In The Band					
	> Crazy Fingers					
	> Uncle John's Band					
	> Drums					
	> Space					
	> Two Soldiers Jam					
	> Morning Dew					
	> Turn On Your Lovelight					
E:	Brokedown Palace					
1990/09/14	Grateful Dead	Madison Square Garden		New York	NY	
I:	Feel Like A Stranger					
	Sugaree					
	Minglewood Blues					
	Ramble On Rose					
	Black Throated Wind					
	Jack-A-Roe					
	Cassidy					
	> Don't Ease Me In					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Truckin'					
	> Terrapin Station					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Sugar Magnolia					
E:	U.S. Blues					
1990/09/15	Grateful Dead	Madison Square Garden		New York	NY	(Bruce Hornsby's first show as a full band member)
I:	Touch Of Grey					
	> Walkin' Blues					
	Candyman					
	Mama Tried					
	> Mexicali Blues					
	West L.A. Fadeaway					
	When I Paint My Masterpiece					
	Bird Song					
	Box Of Rain					
II:	The Weight					
	Playin' In The Band					
	> Crazy Fingers					
	> Uncle John's Band					
	> Drums					
	> Space					
	> Gimme Some Lovin'					
	> All Along The Watchtower					
	> Stella Blue					
	> Throwing Stones					
	> Not Fade Away					
E:	One More Saturday Night					
1990/09/16	Grateful Dead	Madison Square Garden		New York	NY	(released as Dick's Picks v. 9)
I:	Hell In A Bucket					
	Cold Rain & Snow					
	Little Red Rooster					
	Stagger Lee					
	Queen Jane Approximately					
	Tennessee Jed					
	Cassidy					
	Deal					
II:	Samson & Delilah					
	Iko Iko					
	Looks Like Rain					
	He's Gone					
	> Jam					
	> Drums					
	> Space					
	> Standing On The Moon					
	> Jam					
	> I Need A Miracle					
	> Morning Dew					
E:	It's All Over Now Baby Blue					
1990/09/18	Grateful Dead	Madison Square Garden		New York	NY	(*w/Glen Velez on tar; portions released as Road Trips v. 2 no. 1)
I:	Mississippi Half-Step					
	Minglewood Blues					
	Loser					
	Picasso Moon					
	Row Jimmy					
	Desolation Row					
	To Lay Me Down					
	> Promised Land					
II:	Eyes Of The World					
	> Estimated Prophet					
	> Foolish Heart					
	> Jam					
	> Drums*					
	> Space					
	> The Other One					
	> The Wheel					
	> Sugar Magnolia					
E:	Knockin' On Heaven's Door					
1990/09/19	Grateful Dead	Madison Square Garden		New York	NY	(portions released as Road Trips v. 2 no. 1)
I:	Jack Straw					
	Bertha					
	Me & My Uncle					
	> Big River					
	It Must Have Been The Roses					
	Stuck Inside Of Mobile					
	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
II:	Playin' In The Band					
	> Ship Of Fools					
	> Playin' Jam					
	> Uncle John's Band					
	> Let It Grow					
	> Jam					
	> Drums					
	> Space					
	> Goin' Down The Road					
	> Stella Blue					
	> Around & Around					
E:	Quinn The Eskimo					
1990/09/20	Grateful Dead	Madison Square Garden		New York	NY	(portions released as Road Trips v. 2 no. 1)
I:	Feel Like A Stranger					
	Althea					
	It's All Over Now					
	Ramble On Rose					
	El Paso					
	Brown-Eyed Women					
	Greatest Story Ever Told					
	U.S. Blues					
II:	Truckin'					
	> China Cat Sunflower					
	> I Know You Rider					
	> Women Are Smarter					
	> Drums					
	> Space					
	> Dark Star					
	> Playin' Reprise					
	> Dark Star					
	> Throwing Stones					
	> Touch Of Grey					
E:	Turn On Your Lovelight					
1990/10/13	Grateful Dead	Isstadion		Stockholm	Sweden	(w/o Bruce Hornsby)
I:	Cold Rain & Snow					
	Feel Like A Stranger					
	Candyman					
	Walkin' Blues					
	Loser					
	Queen Jane Approximately					
	Bird Song					
	> Promised Land					
II:	Touch Of Grey					
	Estimated Prophet					
	> Crazy Fingers					
	> Playin' In The Band					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Throwing Stones					
	> Not Fade Away					
E:	One More Saturday Night					
1990/10/17	Grateful Dead	Grugahalle	Essen	West	Germany	
I:	Hell In A Bucket					
	> Sugaree					
	Minglewood Blues					
	Ramble On Rose					
	Me & My Uncle					
	> Maggie's Farm					
	High Time					
	Cassidy					
	Tennessee Jed					
	Picasso Moon					
II:	China Cat Sunflower					
	> I Know You Rider					
	Truckin'					
	> He's Gone					
	> Drums					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Black Peter					
	> Turn On Your Lovelight					
E:	Knockin' On Heaven's Door					
1990/10/19	Grateful Dead	Internationales Congress Centrum		Berlin	Germany	
I:	Let The Good Times Roll					
	Shakedown Street					
	> Little Red Rooster					
	Brown-Eyed Women					
	Mama Tried					
	> Mexicali Blues					
	Row Jimmy					
	Stuck Inside Of Mobile					
	Deal					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Looks Like Rain					
	> Terrapin Station					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Around & Around					
	> Sugar Magnolia					
E:	It's All Over Now Baby Blue					
